# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw c_wallTemp c_wallPE
39873000 236.148 -164522 10982.4 232.824 -384860
39874000 239.056 -164604 11116.3 236.865 -384942
39875000 237.722 -164524 11054.8 236.617 -384915
39876000 238.139 -164561 11074.4 238.272 -384917
39877000 236.795 -164507 11012.5 234.994 -384872
39878000 236.762 -164522 11011.3 240.489 -384938
39879000 238.317 -164583 11086.1 235.614 -384910
39880000 240.499 -164650 11195 238.316 -384961
39881000 238.293 -164564 11098.7 235.572 -384895
39882000 238.504 -164588 11122 237.604 -384910
39883000 237.557 -164539 11079.1 235.929 -384905
39884000 236.533 -164480 11043.4 236.024 -384897
39885000 238.238 -164587 11130.8 239.923 -384939
39886000 235.658 -164466 11005.8 236.665 -384922
39887000 237.897 -164552 11121 234.092 -384909
39888000 236.362 -164467 11061.4 238.807 -384938
39889000 235.153 -164408 11015.6 236.146 -384914
39890000 237.357 -164502 11118.9 238.303 -384926
39891000 239.656 -164627 11234.1 233.443 -384862
39892000 238.025 -164564 11175.1 238.489 -384911
39893000 235.717 -164459 11065 239.669 -384934
39894000 236.956 -164517 11139.9 237.069 -384910
39895000 235.311 -164448 11063.7 235.587 -384886
39896000 237.596 -164554 11190.4 234.801 -384876
39897000 236.45 -164538 11141.9 243.05 -384924
39898000 237.548 -164608 11191.6 239.57 -384900
39899000 235.645 -164527 11086.4 236.696 -384879
39900000 240.011 -164727 11289.8 237.527 -384910
39901000 239.185 -164693 11243.5 237.684 -384921
39902000 238.763 -164699 11231.9 233.664 -384862
39903000 235.088 -164532 11055 237.597 -384901
39904000 237.105 -164590 11143.9 239.811 -384948
39905000 234.479 -164476 11013.9 238.59 -384919
39906000 236.501 -164609 11100.3 236.835 -384866
39907000 235.937 -164568 11087.6 237.943 -384905
39908000 236.601 -164622 11129.7 239.418 -384923
39909000 236.077 -164594 11094 234.66 -384890
39910000 236.953 -164637 11111.1 238.016 -384914
39911000 235.295 -164579 11024.3 236.429 -384882
39912000 237.977 -164701 11128.3 241.585 -384944
39913000 237.971 -164679 11125.5 235.193 -384903
39914000 235.645 -164570 11003.3 237.194 -384918
39915000 236.833 -164617 11052.5 237.961 -384927
39916000 236.594 -164615 11034.5 235.72 -384909
39917000 236.896 -164672 11039.2 240.801 -384922
39918000 237.339 -164666 11059.8 234.721 -384888
39919000 237.519 -164677 11061.4 240.416 -384932
39920000 235.532 -164584 10968 239.978 -384933
39921000 233.963 -164509 10890.8 236.544 -384897
39922000 237.167 -164622 11033.3 235.32 -384918
39923000 236.17 -164616 10985.5 241.31 -384935
39924000 235.83 -164606 10966 235.826 -384885
39925000 238.463 -164727 11088.4 235.163 -384873
39926000 236.558 -164660 10999.9 236.117 -384880
39927000 236.786 -164656 11013 237.25 -384907
39928000 237.527 -164688 11047.4 235.934 -384899
39929000 234.24 -164568 10897.3 238.013 -384888
39930000 234.986 -164593 10931.9 237.314 -384908
39931000 236.08 -164643 10995.1 240.586 -384924
39932000 235.511 -164646 10981.6 237.058 -384881
39933000 237.909 -164741 11107.7 235.924 -384896
39934000 235.446 -164624 10997.4 237.329 -384903
39935000 237.349 -164720 11095.3 236.782 -384910
39936000 236.046 -164668 11018.2 240.801 -384926
39937000 235.68 -164637 11016.1 240.444 -384931
39938000 236.076 -164670 11036.1 232.638 -384845
39939000 238.633 -164790 11171.6 237.895 -384921
39940000 236.789 -164753 11082.9 237.587 -384884
39941000 235.514 -164665 11045.4 235.508 -384909
39942000 235.62 -164692 11058.9 236.064 -384889
39943000 236.158 -164695 11088.3 235.019 -384903
39944000 239.137 -164826 11237.6 240.64 -384953
39945000 234.82 -164632 11050 234.974 -384902
39946000 236.37 -164693 11118.7 235.049 -384906
39947000 235.723 -164658 11097 237.283 -384929
39948000 238.324 -164787 11213.2 238.287 -384925
39949000 234.016 -164604 11003.8 239.353 -384910
39950000 234.024 -164589 10995.3 234.137 -384889
39951000 238.789 -164783 11222.2 234.162 -384907
39952000 237.283 -164741 11165.9 239.313 -384913
39953000 238.746 -164772 11242.2 234.981 -384912
39954000 237.214 -164710 11153.3 230.461 -384858
39955000 238.921 -164774 11250.3 237.74 -384928
39956000 236.059 -164669 11122 239.977 -384934
39957000 236.627 -164664 11123.5 237.247 -384934
39958000 234.632 -164556 11020.8 233.931 -384902
39959000 234.518 -164556 11002.2 235.179 -384901
39960000 236.007 -164634 11055.8 237.435 -384903
39961000 236.644 -164697 11085.4 237.12 -384891
39962000 237.417 -164719 11112.7 234.335 -384900
39963000 234.826 -164623 10981.9 237.638 -384922
39964000 236.482 -164703 11055.6 232.082 -384875
39965000 235.364 -164635 10990.8 236.897 -384932
39966000 233.635 -164567 10904.7 231.745 -384862
39967000 236.563 -164685 11031 238.994 -384945
39968000 238.864 -164803 11130 234.772 -384892
39969000 237.716 -164745 11069.4 232.274 -384874
39970000 234.703 -164616 10921.5 236.196 -384902
39971000 237.308 -164730 11039.5 231.717 -384871
39972000 237.467 -164709 11046.8 234.188 -384912
39973000 237.799 -164736 11061.1 235.558 -384913
39974000 237.052 -164661 11025 234.95 -384932
39975000 236.197 -164600 10983 237.804 -384944
39976000 236.076 -164616 10978.7 237.225 -384917
39977000 237.04 -164666 11025.2 236.571 -384918
39978000 234.323 -164527 10898.4 235.367 -384928
39979000 237.543 -164690 11050.1 236.837 -384907
39980000 236.529 -164646 11008.8 239.448 -384921
39981000 234.616 -164603 10925 238.607 -384886
39982000 235.585 -164661 10982.4 236.475 -384893
39983000 236.435 -164692 11035.3 235.764 -384904
39984000 239.222 -164812 11173.7 235.057 -384915
39985000 236.283 -164670 11038.4 237.808 -384939
39986000 236.259 -164682 11042.7 236.846 -384913
39987000 234.792 -164609 10979.3 237.112 -384917
39988000 238.454 -164776 11159.9 232.038 -384862
39989000 235.823 -164650 11042.1 235.147 -384890
39990000 237.273 -164708 11122.4 236.907 -384914
39991000 237.606 -164688 11145.3 234.393 -384901
39992000 237.22 -164687 11121.8 240.042 -384928
39993000 237.248 -164679 11145.9 235.852 -384880
39994000 235.981 -164614 11097.1 234.391 -384864
39995000 235.15 -164566 11059 237.492 -384906
39996000 237.878 -164696 11195.3 235.136 -384895
39997000 238.678 -164764 11228.8 237.432 -384894
39998000 238.113 -164728 11209.4 234.442 -384885
39999000 237.936 -164733 11198.7 231.499 -384848
40000000 235.28 -164621 11069.4 234.953 -384873
40001000 235.944 -164642 11092.7 237.292 -384908
40002000 237.602 -164689 11169.4 235.081 -384901
40003000 235.81 -164639 11099.7 238.717 -384913
40004000 236.454 -164639 11117.5 237.62 -384922
40005000 237.126 -164652 11161.8 236.615 -384947
40006000 236.619 -164626 11120.6 231.435 -384881
40007000 233.019 -164477 10950.8 236.602 -384896
40008000 236.108 -164609 11075.1 235.727 -384894
40009000 235.668 -164586 11046.6 233.694 -384878
40010000 237.143 -164644 11119.5 236.811 -384907
40011000 235.864 -164593 11050.2 240.26 -384937
40012000 236.37 -164620 11076.6 242.584 -384963
40013000 237.369 -164673 11104.5 236.462 -384911
40014000 237.87 -164664 11124.6 235.091 -384915
40015000 240.545 -164776 11234.5 237.196 -384926
40016000 239.258 -164715 11164.8 236.818 -384913
40017000 240.544 -164786 11214.9 240.777 -384943
40018000 237.055 -164649 11048.9 236.573 -384872
40019000 237.565 -164659 11066.1 237.534 -384901
40020000 237.753 -164682 11070.2 238.527 -384899
40021000 237.521 -164712 11050.5 242.436 -384906
40022000 238.186 -164711 11077.8 234.689 -384883
40023000 237.7 -164721 11054.8 238.318 -384907
40024000 238.398 -164785 11086.5 235.784 -384879
40025000 236.374 -164697 10990.9 240.788 -384930
40026000 235.732 -164647 10961.8 235.447 -384893
40027000 238.502 -164766 11092.2 238.264 -384918
40028000 236.766 -164686 11017.1 234.431 -384882
40029000 234.495 -164576 10913 232.584 -384880
40030000 236.498 -164685 11006.6 236.882 -384899
40031000 235.436 -164677 10971.7 238.84 -384901
40032000 235.737 -164692 10985.5 239.104 -384920
40033000 236.274 -164699 11018.2 238.503 -384927
40034000 238.827 -164796 11137.4 237.774 -384923
40035000 234.212 -164585 10934.8 236.337 -384918
40036000 237.304 -164754 11085.4 236.066 -384895
40037000 234.733 -164639 10975.3 235.116 -384874
40038000 236.537 -164695 11075.4 232.906 -384892
40039000 236.944 -164732 11107.1 239.66 -384935
40040000 234.28 -164645 10994.7 242.81 -384943
40041000 235.224 -164702 11038.6 235.791 -384888
40042000 238.177 -164812 11178.7 233.063 -384895
40043000 236.029 -164724 11065.6 236.478 -384902
40044000 233.97 -164669 10972 240.775 -384924
40045000 233.943 -164644 10988 233.909 -384905
40046000 236.419 -164758 11117.4 238.322 -384934
40047000 236.049 -164767 11132.6 239.002 -384912
40048000 236.54 -164822 11149.4 239.572 -384908
40049000 234.812 -164750 11064 233.225 -384868
40050000 235.477 -164768 11093.6 231.545 -384872
40051000 233.67 -164646 10994.7 238.176 -384957
40052000 235.273 -164757 11067 236.036 -384901
40053000 235.411 -164767 11076.1 240.87 -384935
40054000 234.094 -164682 11020 235.352 -384902
40055000 236.108 -164733 11108.8 235.474 -384946
40056000 236.297 -164743 11100.1 236.496 -384927
40057000 236.987 -164783 11119.2 237.7 -384911
40058000 237.516 -164791 11138.9 235.283 -384896
40059000 233.804 -164646 10965.1 237.446 -384891
40060000 236.037 -164700 11063 234.667 -384907
40061000 234.907 -164669 11007.6 235.085 -384887
40062000 236.358 -164747 11075.6 234.809 -384896
40063000 236.847 -164709 11088.2 234.907 -384930
40064000 237.012 -164709 11074.7 236.888 -384935
40065000 235.004 -164644 10979.9 236.046 -384891
40066000 236.021 -164692 11014.3 238.898 -384925
40067000 237.428 -164738 11063.3 233.347 -384890
40068000 236.576 -164712 11020.8 237.706 -384915
40069000 235.955 -164702 10987.8 239.506 -384923
40070000 237.56 -164777 11058.5 236.406 -384905
40071000 237.621 -164755 11057.8 238.064 -384940
40072000 235.952 -164701 10976.2 235.908 -384889
40073000 234.583 -164639 10910.1 233.338 -384876
40074000 236.89 -164741 11015.5 239.42 -384947
40075000 237.073 -164749 11024.1 235.781 -384909
40076000 235.384 -164667 10945.6 237.705 -384926
40077000 237.299 -164742 11034.9 237.161 -384924
40078000 235.244 -164670 10941.7 237.746 -384903
40079000 235.183 -164661 10943.8 236.815 -384898
40080000 235.393 -164652 10957.7 237.251 -384925
40081000 237.319 -164720 11054.5 235.358 -384905
40082000 236.381 -164689 11021.5 237.799 -384901
40083000 235.08 -164608 10965.8 240.607 -384951
40084000 236.17 -164656 11021 235.826 -384886
40085000 237.371 -164705 11082.1 233.051 -384875
40086000 235.702 -164575 11016.5 236.781 -384941
40087000 238.044 -164700 11135.1 237.226 -384926
40088000 237.404 -164664 11123.7 238.745 -384941
40089000 234.83 -164572 11001 233.613 -384866
40090000 237.216 -164658 11112.6 235.703 -384910
40091000 237.212 -164647 11105.5 238.837 -384941
40092000 235.774 -164574 11062 233.662 -384892
40093000 237.376 -164649 11141 238.584 -384928
40094000 235.355 -164600 11046.7 242.726 -384929
40095000 236.685 -164625 11125.1 236.321 -384926
40096000 237.012 -164629 11143.2 238.638 -384934
40097000 238.15 -164657 11216.4 234.175 -384911
40098000 234.72 -164510 11055.5 236.186 -384885
40099000 237.535 -164647 11173.9 233.463 -384859
40100000 236.261 -164615 11113.2 240.671 -384935
40101000 236.799 -164662 11149.9 236.977 -384866
40102000 235.942 -164580 11092.1 235.841 -384905
40103000 237.57 -164653 11180.8 236.488 -384912
40104000 235.387 -164584 11077.4 240.22 -384907
40105000 236.435 -164642 11133.3 235.835 -384878
40106000 236.864 -164650 11143.4 238.909 -384929
40107000 237.161 -164634 11144.3 235.11 -384910
40108000 235.491 -164547 11060.7 235.202 -384899
40109000 236.551 -164611 11097.9 239.019 -384922
40110000 235.769 -164563 11034.3 237.743 -384938
40111000 235.747 -164582 11031.6 239.291 -384931
40112000 237.058 -164634 11097.6 236.031 -384900
40113000 236.7 -164608 11085.1 236.28 -384919
40114000 236.691 -164626 11071.9 238.329 -384925
40115000 238.078 -164666 11120.9 235.451 -384901
40116000 236.375 -164577 11034.9 238.596 -384928
40117000 240.678 -164811 11216.2 234.929 -384882
40118000 240.492 -164820 11209 241.464 -384941
40119000 236.39 -164632 11010.1 234.947 -384904
40120000 235.438 -164623 10960.9 235.947 -384869
40121000 236.463 -164701 11004.6 240.127 -384917
40122000 237.327 -164720 11041.3 236.995 -384919
40123000 236.334 -164697 10992.3 235.173 -384880
40124000 238.291 -164785 11080.7 237.404 -384920
40125000 235.203 -164636 10936.7 235.662 -384890
40126000 237.3 -164694 11036 241.706 -384976
40127000 237.51 -164708 11047.1 233.79 -384889
40128000 236.8 -164696 11015.5 238.936 -384921
40129000 235.895 -164643 10977.7 237.461 -384912
40130000 237.239 -164698 11041.3 235.523 -384897
40131000 234.929 -164646 10942.2 239.104 -384885
40132000 236.363 -164697 11018.9 234.48 -384875
40133000 236.297 -164672 11022.3 236.305 -384902
40134000 237.489 -164745 11090.2 234.304 -384889
40135000 235.785 -164660 11010.6 238.182 -384930
40136000 236.208 -164693 11035.1 240.147 -384923
40137000 238.362 -164801 11151.2 236.401 -384886
40138000 236.38 -164694 11069 240.42 -384937
40139000 239.525 -164802 11217.2 231.205 -384872
40140000 234.029 -164571 10965.6 236.403 -384892
40141000 236.979 -164681 11102.2 236.58 -384920
40142000 236.239 -164657 11095.5 238.435 -384910
40143000 236.758 -164703 11126.3 233.922 -384863
40144000 233.293 -164510 10976.9 235.363 -384912
40145000 236.351 -164674 11108.2 234.649 -384877
40146000 236.649 -164637 11135.2 234.476 -384908
40147000 238.742 -164749 11229.1 237.886 -384916
40148000 235.343 -164577 11072.6 235.738 -384908
40149000 236.522 -164668 11124.9 241.746 -384929
40150000 235.916 -164610 11084.3 237.923 -384934
40151000 237.748 -164694 11181.5 233.391 -384883
40152000 238.993 -164735 11246.4 233.76 -384897
40153000 235.562 -164580 11070.4 233.538 -384894
40154000 234.553 -164593 11034.9 242.703 -384928
40155000 236.111 -164644 11107.8 235.77 -384896
40156000 238.457 -164738 11231.2 234.193 -384905
40157000 235.74 -164601 11088.5 235.006 -384900
40158000 234.884 -164567 11026.3 237.473 -384914
40159000 236.608 -164665 11092.6 235.758 -384895
40160000 236.33 -164622 11076.8 239.41 -384955
40161000 235.05 -164587 10992.1 234.334 -384884
40162000 237.235 -164690 11095.3 236.946 -384903
40163000 236.028 -164611 11037.9 234.004 -384879
40164000 237.284 -164671 11090 234.422 -384893
40165000 237.052 -164611 11072.7 233.453 -384915
40166000 237.97 -164708 11098.6 237.73 -384903
40167000 237.208 -164661 11062.7 234.944 -384898
40168000 236.266 -164611 11017.7 240.541 -384960
40169000 237.914 -164669 11087.8 236.33 -384923
40170000 237.965 -164702 11083.3 236.509 -384884
40171000 237.608 -164673 11052.6 239.337 -384936
40172000 236.26 -164648 10989.5 238.636 -384912
40173000 236.028 -164639 10978.5 233.247 -384858
40174000 236.808 -164667 11013 242.053 -384961
40175000 237.548 -164685 11046.4 235.606 -384907
40176000 236.815 -164634 11012.5 240.837 -384965
40177000 238.181 -164696 11075.7 236.221 -384913
40178000 235.977 -164575 10977.4 234.549 -384912
40179000 237.368 -164620 11046.5 235.64 -384919
40180000 239.191 -164707 11137.7 233.029 -384886
40181000 235.332 -164498 10967.4 237.576 -384922
40182000 235.083 -164520 10956.4 236.621 -384878
40183000 236.844 -164577 11047.3 241.433 -384959
40184000 236.596 -164597 11039 237.771 -384889
40185000 237.564 -164649 11089.5 238.799 -384901
40186000 239.394 -164746 11190.8 240.506 -384936
40187000 236.552 -164642 11057.7 238.89 -384914
40188000 236.234 -164608 11051.1 238.241 -384920
40189000 236.674 -164633 11089.4 235.839 -384893
40190000 237.062 -164617 11100.1 236.289 -384916
40191000 238.209 -164653 11170.8 235.345 -384908
40192000 236.797 -164607 11137.9 240.422 -384926
40193000 236.852 -164618 11140.5 234.095 -384877
40194000 237.655 -164650 11169.4 237.444 -384905
40195000 237.313 -164623 11146.9 234.184 -384894
40196000 237.804 -164662 11166.2 232.602 -384867
40197000 237.723 -164624 11188.7 238.588 -384956
40198000 238.239 -164681 11199.5 237.891 -384903
40199000 237.728 -164656 11174.9 240.946 -384950
40200000 236.499 -164612 11143.8 234.256 -384881
40201000 237.367 -164665 11184.3 235.153 -384881
40202000 237.441 -164683 11186.6 239.261 -384907
40203000 236.1 -164632 11111.7 240.218 -384928
40204000 238.063 -164728 11200.7 238.995 -384908
40205000 235.909 -164655 11091.4 241.1 -384923
40206000 235.957 -164674 11085.5 241.603 -384938
40207000 233.288 -164567 10947.8 239.278 -384920
40208000 235.828 -164662 11053.6 233.411 -384889
40209000 237.217 -164734 11118.1 236.061 -384918
40210000 236.071 -164702 11064 236.609 -384898
40211000 236.075 -164684 11064.5 243.098 -384972
40212000 237.149 -164740 11115 235.196 -384895
40213000 235.732 -164680 11031.6 235.729 -384902
40214000 234.177 -164623 10941.2 237.358 -384891
40215000 234.957 -164642 10965.6 232.895 -384877
40216000 237.384 -164749 11068.5 236.787 -384916
40217000 236.292 -164711 11011.4 238.334 -384919
40218000 236.816 -164763 11039.1 239.393 -384915
40219000 238.087 -164787 11093.4 233.349 -384888
40220000 240.482 -164934 11199.7 237.302 -384894
40221000 234.839 -164664 10932 236.118 -384908
40222000 235.006 -164656 10933 235.379 -384920
40223000 238.628 -164820 11096.7 238.578 -384934
40224000 237.116 -164747 11025.9 237.509 -384917
40225000 236.714 -164725 11007 237.685 -384916
40226000 237.957 -164766 11065.8 236.943 -384925
40227000 236.989 -164735 11022.7 238.466 -384927
40228000 237.042 -164764 11027.2 240.267 -384910
40229000 238.179 -164801 11079.1 237.045 -384910
40230000 237.147 -164742 11034.4 239.762 -384941
40231000 236.871 -164736 11028.2 233.043 -384866
40232000 237.145 -164741 11053.7 238.229 -384917
40233000 236.922 -164744 11050.4 237.488 -384893
40234000 237.461 -164733 11085.5 236.401 -384926
40235000 234.082 -164603 10933.8 242.272 -384948
40236000 237.081 -164740 11090.2 235.867 -384902
40237000 236.123 -164721 11043.8 237.707 -384901
40238000 235.686 -164697 11029.1 238.776 -384924
40239000 236.982 -164754 11093.2 240.197 -384936
40240000 237.051 -164778 11101.5 237.813 -384908
40241000 235.748 -164731 11052.5 239.76 -384920
40242000 237.418 -164812 11140.2 233.848 -384884
40243000 237.499 -164798 11153.7 239.157 -384949
40244000 236.339 -164759 11116.3 235.9 -384904
40245000 237.759 -164808 11189.3 235.226 -384882
40246000 236.073 -164743 11122.5 234.574 -384856
40247000 235.748 -164750 11110.9 235.453 -384882
40248000 237.2 -164830 11162.3 238.28 -384915
40249000 235.28 -164722 11060.3 239.772 -384948
40250000 238.736 -164837 11210.7 239.744 -384960
40251000 233.006 -164562 10955.5 236.279 -384911
40252000 235.45 -164685 11097.3 241.485 -384929
40253000 237.049 -164816 11170.6 239.17 -384876
40254000 238.723 -164887 11213.2 235.633 -384882
40255000 236.915 -164753 11136.2 233.305 -384902
40256000 234.716 -164654 11033 241.095 -384974
40257000 238.266 -164801 11202.4 233.692 -384902
40258000 236.127 -164708 11082.3 237.763 -384908
40259000 237.766 -164772 11150.6 236.093 -384914
40260000 237.355 -164757 11118.5 235.042 -384905
40261000 236.076 -164728 11058.8 236.848 -384907
40262000 236.806 -164733 11099.2 234.882 -384929
40263000 236 -164682 11038.2 240.837 -384978
40264000 237.082 -164764 11080.6 237.979 -384918
40265000 237.774 -164760 11092.3 235.894 -384923
40266000 237.256 -164722 11061 234.709 -384897
40267000 235.222 -164672 10962.7 240.371 -384915
40268000 237.141 -164794 11051.8 238.955 -384911
40269000 236.056 -164729 11006.5 240.071 -384936
40270000 236.59 -164726 11025.7 234.334 -384899
40271000 237.234 -164760 11051.6 241.121 -384945
40272000 233.943 -164613 10887.1 238.383 -384922
40273000 236.533 -164756 11000.3 239.416 -384930
40274000 233.387 -164586 10852.3 228.709 -384839
40275000 236.853 -164776 11014.7 235.966 -384881
40276000 236.11 -164747 10981.9 238.788 -384909
40277000 236.553 -164789 11003.5 237.847 -384895
40278000 234.089 -164653 10890.2 239.648 -384947
40279000 234.903 -164684 10926.5 238.752 -384936
40280000 235.844 -164707 10971.9 234.746 -384913
40281000 236.812 -164756 11020.3 237.52 -384917
40282000 233.034 -164566 10858.6 235.349 -384913
40283000 237.775 -164793 11089.5 234.656 -384895
40284000 235.561 -164701 10996.7 238.684 -384917
40285000 235.913 -164733 11036.3 236.252 -384894
40286000 234.949 -164680 10999.5 233.785 -384883
40287000 238.138 -164811 11136.4 236.824 -384919
40288000 236.66 -164767 11062.3 235.603 -384879
40289000 237.739 -164799 11128.4 235.565 -384900
40290000 235.934 -164704 11050.9 239.478 -384942
40291000 235.817 -164724 11060.4 235.182 -384879
40292000 237.746 -164757 11170.1 237.704 -384958
40293000 235.49 -164684 11076.2 238.697 -384923
40294000 237.282 -164782 11151.2 240.215 -384928
40295000 236.217 -164740 11096.6 236.834 -384897
40296000 233.582 -164590 10984.2 239.484 -384950
40297000 236.603 -164721 11132.2 235.701 -384904
40298000 239.674 -164886 11294.9 232.971 -384861
40299000 236.702 -164780 11165.5 240.841 -384914
40300000 234.489 -164660 11050.7 236.774 -384908
40301000 236.207 -164725 11107.7 235.764 -384905
40302000 235.874 -164716 11086.8 237.838 -384922
40303000 235.318 -164697 11053.2 236.871 -384911
40304000 236.111 -164724 11105.3 235.516 -384897
40305000 237.446 -164780 11151.9 239.929 -384942
40306000 237.036 -164745 11153.8 242.924 -384983
40307000 236.584 -164732 11113 234.684 -384892
40308000 236.278 -164734 11082.6 236.926 -384915
40309000 237.535 -164773 11142.9 238.07 -384934
40310000 237.985 -164820 11163 238.706 -384919
40311000 235.664 -164702 11054.7 235.773 -384911
40312000 237.765 -164806 11132.8 236.717 -384905
40313000 239.004 -164878 11182.3 237.419 -384898
40314000 236.071 -164726 11033.8 235.878 -384890
40315000 237.294 -164779 11091 236.023 -384908
40316000 235.371 -164694 10980.5 237.511 -384918
40317000 234.6 -164674 10936.9 235.889 -384877
40318000 238.507 -164866 11111.8 235.997 -384892
40319000 235.703 -164763 10982.1 234.007 -384862
40320000 236.234 -164769 11000.3 232.448 -384876
40321000 234.781 -164684 10927.8 234.633 -384896
40322000 235.732 -164744 10967.8 235.63 -384882
40323000 237.266 -164779 11034.4 235.324 -384910
40324000 237.946 -164815 11064.7 238.094 -384921
40325000 237.899 -164834 11061.9 242.158 -384941
40326000 235.8 -164686 10966.7 240.761 -384974
40327000 236.497 -164769 10999.4 236.669 -384892
40328000 234.29 -164676 10899 238.278 -384906
40329000 237.316 -164824 11045.4 237.706 -384906
40330000 237.626 -164809 11065.2 234.543 -384894
40331000 235.518 -164716 10968.4 232.515 -384890
40332000 235.535 -164727 10978.5 238.886 -384924
40333000 234.294 -164693 10919.6 238.721 -384906
40334000 233.628 -164671 10908.1 239.486 -384912
40335000 236.328 -164761 11039.4 233.82 -384898
40336000 237.079 -164803 11079.8 236.354 -384913
40337000 237.778 -164790 11133.8 232.145 -384918
40338000 236.856 -164723 11090.3 232.782 -384913
40339000 236.586 -164716 11067.6 237.061 -384920
40340000 236.812 -164692 11089.1 235.266 -384925
40341000 237.384 -164724 11123.8 236.789 -384909
40342000 237.908 -164751 11182.4 236.319 -384902
40343000 237.78 -164739 11172.8 237.715 -384916
40344000 236.51 -164664 11125 232.8 -384873
40345000 235.624 -164617 11088.1 233.613 -384891
40346000 236.437 -164669 11138.2 241.723 -384953
40347000 233.372 -164551 10985.9 239.944 -384923
40348000 235.514 -164613 11085.4 235.674 -384928
40349000 236.439 -164680 11129.9 241.041 -384936
40350000 235.64 -164674 11068.3 236.559 -384879
40351000 239.127 -164837 11239.2 242.032 -384942
40352000 235.591 -164661 11066.9 236.526 -384912
40353000 234.464 -164619 11020.5 238.693 -384921
40354000 236.492 -164680 11131 232.949 -384902
40355000 236.324 -164685 11115.4 239.595 -384945
40356000 237.523 -164729 11180.7 238.876 -384934
40357000 237.664 -164772 11169.1 235.658 -384871
40358000 236.711 -164698 11104 234.528 -384883
40359000 235.377 -164667 11033.6 234.066 -384860
40360000 238.24 -164797 11165.9 239.416 -384928
40361000 236.608 -164693 11081.8 241.314 -384967
40362000 237.04 -164719 11088.9 235.002 -384908
40363000 236.363 -164709 11051.8 233.014 -384875
40364000 236.178 -164672 11034.6 236.453 -384932
40365000 237.504 -164729 11092.7 235.517 -384912
40366000 238.907 -164746 11155 234.315 -384915
40367000 237.349 -164659 11079.3 235.689 -384915
40368000 235.373 -164597 10972.6 239.241 -384926
40369000 236.824 -164650 11030.3 239.282 -384923
40370000 235.55 -164602 10962.8 236.226 -384894
40371000 235.657 -164607 10964.2 239.915 -384933
40372000 235.94 -164616 10974.6 235.875 -384913
40373000 237.53 -164699 11048.1 234.862 -384900
40374000 235.694 -164609 10960.8 236.716 -384901
40375000 236.547 -164630 10999.7 235.092 -384919
40376000 237.949 -164699 11064.9 240.914 -384951
40377000 235.338 -164596 10945.6 234.56 -384886
40378000 238.24 -164732 11083.6 239.539 -384922
40379000 236.253 -164633 10992.5 239.153 -384930
40380000 236.621 -164640 11014.7 239.927 -384962
40381000 236.004 -164612 10992.2 234.556 -384903
40382000 237.615 -164712 11071.8 243.896 -384959
40383000 234.553 -164576 10944.2 237.328 -384905
40384000 235.659 -164645 10994.3 237.488 -384903
40385000 236.321 -164696 11027.4 236.577 -384882
40386000 237.312 -164731 11082.5 239.753 -384922
40387000 235.219 -164623 10994.7 234.659 -384882
40388000 237.242 -164721 11098.8 238.232 -384920
40389000 236.222 -164700 11083.1 235.463 -384875
40390000 236.68 -164700 11099.9 236.974 -384914
40391000 235.201 -164601 11039.2 233.85 -384897
40392000 234.119 -164608 10983.2 234.879 -384868
40393000 235.994 -164700 11066.3 238.578 -384925
40394000 236.641 -164728 11110.3 234.644 -384892
40395000 236.422 -164712 11108.4 236.498 -384920
40396000 235.983 -164673 11102.6 233.721 -384889
40397000 236.764 -164690 11159.9 238.154 -384930
40398000 235.893 -164672 11116.8 238.212 -384908
40399000 235.337 -164646 11090.5 235.779 -384893
40400000 235.299 -164590 11072.4 229.513 -384872
40401000 235.999 -164633 11104.2 239.218 -384928
40402000 237.169 -164672 11158.1 235.833 -384912
40403000 236.682 -164665 11116 239.292 -384940
40404000 235.834 -164616 11080.4 232.742 -384874
40405000 237.747 -164729 11171 235.299 -384879
40406000 235.995 -164653 11089.9 236.789 -384894
40407000 235.385 -164604 11065.7 237.096 -384925
40408000 234.831 -164609 11030.9 237.846 -384911
40409000 234.955 -164609 11031.9 234.998 -384890
40410000 237.819 -164708 11139 232.917 -384906
40411000 234.754 -164594 10998.9 236.527 -384904
40412000 237.029 -164690 11093.6 234.981 -384899
40413000 235.698 -164657 11025 238.825 -384909
40414000 233.296 -164560 10904 240.493 -384928
40415000 236.19 -164686 11024.7 236.817 -384920
40416000 236.542 -164701 11034 232.124 -384862
40417000 236.507 -164682 11028.1 235.673 -384915
40418000 234.669 -164616 10943.7 237.512 -384930
40419000 237.247 -164725 11053.3 234.608 -384910
40420000 236.689 -164733 11018.7 239.417 -384914
40421000 236.073 -164735 10986.7 235.602 -384882
40422000 235.606 -164709 10958.4 240.717 -384945
40423000 238.16 -164822 11077.6 235.94 -384903
40424000 237.222 -164798 11031.3 237.7 -384899
40425000 235.604 -164733 10957.5 235.497 -384897
40426000 237.736 -164802 11056.3 231.478 -384882
40427000 236.629 -164753 11004 233.029 -384895
40428000 238.525 -164790 11094.1 235.837 -384945
40429000 237.814 -164787 11063.1 238.096 -384918
40430000 237.799 -164794 11071.6 238.737 -384909
40431000 240.588 -164918 11209.1 237.852 -384906
40432000 240.495 -164912 11215.8 235.703 -384880
40433000 236.332 -164702 11029.9 233.782 -384883
40434000 238.37 -164794 11126 234.404 -384881
