y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
56.3173 3.49906 -0.00158069 -0.00197889 -3.87013e-05 6.52283
57.3141 3.49906 -0.000403167 -0.000526197 -0.000699045 7.52634
58.3108 3.49906 0.000692127 -0.0011972 0.000762315 10.0351
59.3076 3.49906 -0.000164156 0.00182486 0.00116367 6.02108
60.3044 3.49906 0.000592288 0.000721747 0.000621831 8.0281
61.3011 3.49906 -0.000915959 -0.000173312 -0.00107723 12.0422
62.2979 3.49906 -0.000193547 -0.000899423 0.00120349 8.52986
63.2947 3.49906 0.000605599 -0.000537748 0.00130366 7.52634
64.2914 3.49906 0.000579986 -0.000697293 0.000549156 10.0351
65.2882 3.49906 -0.000625704 -0.000298165 0.000581209 11.0386
66.285 3.49906 -0.000441831 -0.000698714 -0.00108047 9.53337
67.2817 3.49906 0.00235654 0.000635907 0.000166572 9.03161
68.2785 3.49906 -9.84381e-05 -0.000299564 0.000308811 9.53337
69.2753 3.49906 0.00116113 -0.000177634 0.000881097 8.52986
70.272 3.49906 0.0014564 0.000850333 0.00102232 11.0386
71.2688 3.49906 -0.00104868 -2.04768e-05 0.000153952 6.02108
72.2656 3.49906 0.00172453 0.000233815 -0.00084627 11.5404
73.2623 3.49906 0.000607785 0.00114039 2.57549e-05 9.53337
74.2591 3.49906 0.000696989 0.000302832 -0.000386761 10.0351
75.2559 3.49906 -0.00157788 -0.00217368 -9.75231e-05 10.0351
76.2526 3.49906 0.00168435 -0.000337068 -0.000837534 8.0281
77.2494 3.49906 -0.000816911 0.00025386 -0.000391848 10.5369
78.2462 3.49906 0.000330624 0.000950585 -0.000527755 8.0281
79.2429 3.49906 0.000271962 0.000620584 0.00110784 13.5474
80.2397 3.49906 -9.22834e-05 0.00307356 -0.000609642 6.52283
81.2365 3.49906 0.000381413 0.000399767 -0.000125793 13.0457
82.2332 3.49906 -0.000384269 0.000192453 -0.000302821 10.0351
0.498383 4.4988 0.000681664 0.000258355 -0.000262272 18.0632
1.49515 4.4988 2.27339e-05 0.000164851 0.000389722 10.0351
2.49192 4.4988 -0.00054419 -0.000688937 0.000272125 20.0703
3.48868 4.4988 -3.54507e-05 -3.08355e-05 -0.000279599 17.0597
4.48545 4.4988 0.00107272 -0.000304724 0.000591891 7.02459
5.48221 4.4988 0.00099509 0.00112841 -0.000500905 11.0386
6.47898 4.4988 0.00124205 -0.000885505 -0.00146775 7.02459
7.47575 4.4988 0.000756361 0.000512411 0.00217977 9.53337
8.47251 4.4988 0.00099695 0.000558134 -0.00055711 17.0597
9.46928 4.4988 0.000650577 1.7955e-05 -0.00058199 16.0562
10.466 4.4988 -0.00071222 0.000110208 -0.000201433 13.5474
11.4628 4.4988 -8.61081e-05 -0.000197279 -2.07591e-05 17.5615
12.4596 4.4988 -0.000226217 1.87903e-05 -0.00031688 10.0351
13.4563 4.4988 0.00049625 -0.000472792 -0.000305679 6.52283
14.4531 4.4988 -0.00105417 0.000365277 -0.000806318 10.0351
15.4499 4.4988 -0.00180323 -6.66173e-05 0.000664362 12.0422
16.4466 4.4988 0.000842715 1.56307e-05 0.000425234 27.0948
17.4434 4.4988 0.000656793 -0.000481501 0.000352281 13.0457
18.4402 4.4988 4.23289e-05 -0.000799183 -0.000574206 12.5439
19.4369 4.4988 -0.000343077 0.000140133 0.000367522 24.5861
20.4337 4.4988 0.00105551 -0.000228033 5.82932e-05 10.0351
21.4305 4.4988 0.000872021 0.000723123 0.000406773 6.52283
22.4272 4.4988 -0.000448579 -0.00147756 0.00139838 7.02459
23.424 4.4988 -0.00155528 4.57893e-05 0.000795387 11.5404
24.4208 4.4988 -0.000616587 -0.000235461 -0.000186692 20.0703
25.4175 4.4988 0.00035924 -0.000463762 -0.000308968 15.5544
26.4143 4.4988 0.000663598 -0.000845725 0.00053654 14.5509
27.4111 4.4988 0.000670157 -0.00027668 0.000135601 19.5685
28.4078 4.4988 -8.54422e-05 5.26676e-05 0.000600209 12.5439
29.4046 4.4988 0.000501424 0.000441713 -0.00155891 9.03161
30.4014 4.4988 0.00110031 0.000523029 0.00184425 7.52634
31.3981 4.4988 -0.000158785 -0.00143755 -0.001347 8.52986
32.3949 4.4988 -0.000265108 -0.000418205 0.00122825 12.5439
33.3917 4.4988 -0.000276029 0.000957013 0.000883741 20.572
