y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
59.3076 1.4996 -0.0014191 0.000500519 -0.00203106 8.52986
60.3044 1.4996 -0.000353878 -0.000280558 -0.000395714 7.02459
61.3011 1.4996 -0.000200511 -0.000384199 -0.000686701 14.5509
62.2979 1.4996 -0.000215765 0.00024716 0.000610491 14.0492
63.2947 1.4996 -0.000294921 0.00032622 0.000120789 11.0386
64.2914 1.4996 -0.000541932 0.00142032 -0.000191176 8.0281
65.2882 1.4996 -0.000999585 0.000555643 -0.000941709 11.5404
66.285 1.4996 0.000776113 0.000771503 -0.000902269 8.0281
67.2817 1.4996 -0.00125358 0.00156783 0.000539575 8.0281
68.2785 1.4996 -0.000657635 -0.000146164 0.000115374 9.03161
69.2753 1.4996 0.000297901 0.00111332 0.000864975 11.5404
70.272 1.4996 -0.000347698 -0.00148263 0.000636178 7.52634
71.2688 1.4996 0.000860585 4.57143e-05 8.54258e-05 10.5369
72.2656 1.4996 -0.000307932 -0.00163512 -0.000434994 10.0351
73.2623 1.4996 -0.000572975 0.00109175 8.36036e-05 11.5404
74.2591 1.4996 -0.000690615 -0.000838971 -0.000138196 11.0386
75.2559 1.4996 -1.1159e-05 -0.00084407 0.00106194 10.5369
76.2526 1.4996 -0.000133222 0.000507219 0.0003891 7.52634
77.2494 1.4996 0.000270745 9.7084e-05 0.000601947 11.5404
78.2462 1.4996 -0.000730511 0.000414245 -0.000453038 17.5615
79.2429 1.4996 0.000503676 -0.000189599 -0.000279229 12.0422
80.2397 1.4996 0.000761047 4.25414e-05 0.000159575 10.0351
81.2365 1.4996 2.21622e-06 -0.000536395 0.00185394 13.5474
82.2332 1.4996 0.000752359 -0.000312157 0.000691077 12.0422
0.498383 2.49933 0.00111143 -0.000292906 -0.000126373 5.01756
1.49515 2.49933 -0.002081 -0.000622295 0.000783987 9.03161
2.49192 2.49933 0.000660346 -0.00105329 -4.63672e-05 6.52283
3.48868 2.49933 0.00136929 0.000299212 5.63584e-05 18.0632
4.48545 2.49933 -0.00106474 1.87907e-05 -0.00046447 21.0738
5.48221 2.49933 0.000873297 -0.000174966 -0.000716036 10.5369
6.47898 2.49933 -0.000244103 -0.000388352 -0.000738163 19.0667
7.47575 2.49933 0.000880279 -7.02775e-05 -0.000425264 14.5509
8.47251 2.49933 -0.000770731 0.000365705 0.000780553 11.5404
9.46928 2.49933 0.000492312 0.00119254 9.54123e-05 6.52283
10.466 2.49933 1.25426e-05 -0.000364263 -4.7925e-06 12.0422
11.4628 2.49933 -0.000680303 0.000162594 0.000631234 11.0386
12.4596 2.49933 -0.000710785 0.000445231 -0.000649038 20.572
13.4563 2.49933 -7.33463e-05 0.00097312 -6.8667e-05 15.0527
14.4531 2.49933 0.000964227 -0.000874481 0.000122804 16.558
15.4499 2.49933 -0.000508713 -4.4436e-05 -0.000867077 15.5544
16.4466 2.49933 -0.00139911 0.000845537 -0.000345099 9.03161
17.4434 2.49933 0.00139661 0.000104842 5.22613e-05 9.53337
18.4402 2.49933 -0.000637359 0.000473722 0.000295613 9.03161
19.4369 2.49933 -8.26128e-05 -0.00108924 -0.000970386 10.0351
20.4337 2.49933 0.000346911 -0.000376659 0.000330449 19.0667
21.4305 2.49933 0.000925351 0.00103459 -0.000359802 16.558
22.4272 2.49933 -0.000205711 -0.000816015 -0.0004695 12.0422
23.424 2.49933 -0.000589114 0.00024572 -0.000449721 18.0632
24.4208 2.49933 -3.98408e-06 -0.00117487 1.84743e-05 15.5544
25.4175 2.49933 0.00153522 -0.000711628 0.00111361 9.03161
26.4143 2.49933 0.00145371 -0.000765723 0.000536217 5.51932
27.4111 2.49933 -0.000540769 0.000943313 -0.000170458 8.0281
28.4078 2.49933 0.000884919 -7.33593e-05 0.00109433 21.0738
29.4046 2.49933 5.48727e-05 0.000390037 -0.000875383 20.572
30.4014 2.49933 3.41937e-05 0.00041406 -0.000112392 10.5369
31.3981 2.49933 -0.000263919 0.000830056 -0.0003008 17.5615
32.3949 2.49933 0.000140558 -0.000561601 -1.37784e-05 18.565
33.3917 2.49933 0.000969694 -0.000347313 0.000650466 9.03161
34.3884 2.49933 0.000123142 0.00068443 0.000775351 5.51932
35.3852 2.49933 -0.000995527 -0.000891756 0.00123968 8.0281
36.382 2.49933 -0.000737922 0.000102284 0.000661332 10.5369
37.3787 2.49933 3.27354e-07 0.00033867 1.72299e-05 24.0843
38.3755 2.49933 0.000194198 0.000450996 0.000529514 10.5369
39.3723 2.49933 -0.000195689 0.000284858 0.000103675 18.565
40.369 2.49933 -0.000398819 0.000247508 -0.000496241 17.5615
41.3658 2.49933 0.000710869 0.000711563 0.000675966 7.02459
42.3626 2.49933 -0.000621782 -0.000645986 -0.00208449 6.02108
43.3593 2.49933 -0.000116413 -0.000728359 -0.000329412 7.52634
44.3561 2.49933 0.000109899 0.000119318 -0.000616815 9.53337
45.3529 2.49933 -0.000127628 -0.000858321 -9.68774e-05 19.5685
46.3496 2.49933 -0.00141728 3.85287e-06 0.000404071 19.5685
47.3464 2.49933 0.000730124 -0.000235605 -0.00125984 8.52986
