# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw v_locF v_locFUP c_wallTemp c_wallPE c_UPwallTemp c_UPwallPE
22426200 218.169 -628398 38425.3 174.557 80.6341 223.421 -1.19196e+06 214.604 -1.19046e+06
22426300 219.043 -628541 38579.3 -97.6323 196.56 214.387 -1.1919e+06 221.865 -1.19053e+06
22426400 219.187 -628575 38605.4 -58.0886 130.633 224.499 -1.19198e+06 219.508 -1.19052e+06
22426500 219.049 -628558 38580.7 -83.5235 92.0785 214.097 -1.19189e+06 218.378 -1.19049e+06
22426600 219.306 -628592 38625.4 94.8524 94.2981 221.737 -1.19194e+06 219.117 -1.19052e+06
22426700 218.283 -628405 38445.5 21.0447 11.3037 216.723 -1.19191e+06 222.958 -1.19055e+06
22426800 219.606 -628695 38678.3 76.4488 100.116 220.059 -1.19193e+06 224.064 -1.19053e+06
22426900 218.02 -628420 38398.7 232.971 -92.8285 218.493 -1.1919e+06 220.4 -1.1905e+06
22427000 218.97 -628565 38566 130.793 -99.3287 219.026 -1.19193e+06 222.306 -1.19053e+06
22427100 218.87 -628569 38548.7 34.4174 -314.291 218.33 -1.19192e+06 218.534 -1.19048e+06
22427200 219.314 -628631 38626.7 -81.9349 29.2874 220.334 -1.19193e+06 220.7 -1.19052e+06
22427300 218.769 -628553 38530.9 115.07 -44.548 221.955 -1.19195e+06 222.079 -1.19053e+06
22427400 219.732 -628666 38700.6 63.2195 -31.2286 218.924 -1.19193e+06 219.318 -1.19055e+06
22427500 219.216 -628570 38609.6 -23.6672 -26.2021 220.753 -1.19194e+06 219.223 -1.19054e+06
22427600 219.552 -628615 38669.1 -211.819 -32.8778 224.69 -1.19198e+06 219.052 -1.19054e+06
22427700 219.122 -628569 38593.8 -24.4195 81.9038 217.454 -1.1919e+06 219.612 -1.19052e+06
22427800 219.804 -628697 38713.7 -65.326 -121.758 217.517 -1.19192e+06 219.158 -1.19051e+06
22427900 219.756 -628664 38705.6 -30.0796 -88.328 222.219 -1.19194e+06 215.282 -1.19051e+06
22428000 218.726 -628482 38524.2 174.453 -4.13239 222.48 -1.19195e+06 215.808 -1.19051e+06
22428100 219.005 -628571 38572.7 6.89546 -137.391 224.497 -1.19196e+06 218.686 -1.19051e+06
22428200 219.146 -628553 38597.3 154.394 -9.0862 220.882 -1.19198e+06 220.721 -1.19052e+06
22428300 218.478 -628458 38479.9 64.2557 -3.02066 223.279 -1.19197e+06 220.14 -1.19053e+06
22428400 219.207 -628607 38608 -87.8115 -46.9006 217.848 -1.19192e+06 216.804 -1.19048e+06
22428500 218.587 -628531 38498.6 27.4913 82.9127 220.972 -1.19194e+06 223.863 -1.19053e+06
22428600 218.411 -628474 38467.6 -66.0348 -104.724 217.985 -1.19192e+06 223.636 -1.19055e+06
22428700 218.901 -628569 38553.9 83.2926 5.65651 224.338 -1.19197e+06 225.34 -1.19058e+06
22428800 218.935 -628507 38559.7 -22.678 136.374 212.71 -1.19191e+06 220.298 -1.19055e+06
22428900 218.248 -628407 38439 158.455 -132.573 218.994 -1.19193e+06 220.552 -1.19055e+06
22429000 219.045 -628498 38579.4 40.3698 -73.9553 217.843 -1.19194e+06 216.543 -1.19052e+06
22429100 218.653 -628443 38510.7 19.5063 10.6366 219.346 -1.19195e+06 221.25 -1.19054e+06
22429200 219.01 -628514 38573.3 134.47 88.9666 218.248 -1.19194e+06 217.895 -1.19049e+06
22429300 219.968 -628630 38742.1 82.0975 -7.47446 220.239 -1.19196e+06 214.759 -1.19051e+06
22429400 218.804 -628445 38537 84.7714 65.6533 217.092 -1.19192e+06 217.063 -1.1905e+06
22429500 218.85 -628432 38545 -18.9631 114.935 219.807 -1.19194e+06 215.371 -1.19051e+06
22429600 219.031 -628456 38577.1 78.1879 41.4609 216.417 -1.19192e+06 215.722 -1.1905e+06
22429700 218.667 -628407 38512.9 78.6417 87.6417 222.64 -1.19195e+06 217.365 -1.1905e+06
22429800 219.487 -628542 38657.6 -67.0383 -214.627 222.909 -1.19196e+06 221.706 -1.19055e+06
22429900 218.015 -628268 38397.9 -79.158 -31.716 220.443 -1.19195e+06 219.14 -1.19053e+06
22430000 218.617 -628370 38504 35.0601 -100.337 222.082 -1.19197e+06 219.506 -1.19054e+06
22430100 218.682 -628379 38515.4 79.1962 -76.4984 220.837 -1.19197e+06 219.768 -1.19052e+06
22430200 218.609 -628395 38502.7 218.655 -63.6023 222.518 -1.19196e+06 220.004 -1.19051e+06
22430300 217.92 -628223 38381.3 28.0633 153.329 221.848 -1.19198e+06 214.348 -1.19049e+06
22430400 219.101 -628508 38589.9 -43.192 91.6402 222.622 -1.19194e+06 218.893 -1.1905e+06
22430500 219.099 -628547 38589.5 -125.292 13.345 222.232 -1.19192e+06 216.531 -1.19047e+06
22430600 219.7 -628674 38695.3 10.7791 -84.1926 223.21 -1.19194e+06 220.707 -1.1905e+06
22430700 218.575 -628510 38497.8 -177.038 -189.301 219.702 -1.19192e+06 224.001 -1.19051e+06
22430800 218.823 -628469 38541.3 -65.2472 115.902 223.22 -1.19199e+06 214.546 -1.19048e+06
22430900 219.851 -628611 38721.7 -92.3791 -22.5065 221.654 -1.19201e+06 219.793 -1.19052e+06
22431000 219.765 -628654 38707 -34.4371 -52.7971 226.359 -1.192e+06 220.41 -1.19051e+06
22431100 218.135 -628373 38419.4 -183.19 -30.6273 220.05 -1.19194e+06 222.596 -1.19053e+06
22431200 218.363 -628409 38459.3 -45.5936 11.8217 219.15 -1.19191e+06 218.56 -1.19053e+06
22431300 218.909 -628514 38555.2 -54.9823 -58.5915 220.761 -1.19191e+06 219.748 -1.19055e+06
22431400 218.108 -628387 38414.5 25.8378 -115.508 221.567 -1.19192e+06 226.034 -1.19059e+06
22431500 219.106 -628498 38590.9 -137.866 -31.16 221.43 -1.19197e+06 217.848 -1.19054e+06
22431600 219.463 -628607 38653.5 -60.3692 -149.494 219.593 -1.19193e+06 218.539 -1.19052e+06
22431700 218.971 -628567 38566.6 225.629 26.2028 218.988 -1.19192e+06 217.905 -1.19047e+06
22431800 218.562 -628426 38494.5 18.015 -159.959 221.9 -1.19195e+06 217.959 -1.19053e+06
22431900 218.062 -628356 38406.3 39.2365 14.2107 222.775 -1.19196e+06 217.641 -1.19051e+06
22432000 219.376 -628548 38637.7 69.5613 -95.8726 217.042 -1.1919e+06 215.748 -1.19052e+06
22432100 217.909 -628310 38379.6 111.577 38.3487 216.905 -1.19189e+06 218.105 -1.19051e+06
22432200 218.992 -628454 38570.6 86.6857 -149.571 216.289 -1.19191e+06 221.636 -1.19056e+06
22432300 218.854 -628468 38546.3 17.0979 -35.2707 219.012 -1.19191e+06 220.699 -1.19052e+06
22432400 219.555 -628590 38669.6 145.928 11.4053 221.645 -1.19194e+06 221.404 -1.19051e+06
22432500 219.691 -628622 38693.7 -161.133 46.9283 223.349 -1.19194e+06 224.164 -1.19054e+06
22432600 218.212 -628337 38433 -23.8068 -70.0022 220.224 -1.19192e+06 220.148 -1.19051e+06
22432700 219.172 -628534 38601.8 -130.644 81.9722 218.716 -1.19192e+06 219.66 -1.19047e+06
22432800 218.778 -628497 38532.6 29.9892 -74.5675 222.702 -1.19198e+06 225.527 -1.19049e+06
22432900 218.03 -628365 38401.3 -23.0585 39.0842 219.383 -1.19194e+06 224.368 -1.19051e+06
22433000 219.132 -628519 38595.4 -83.3002 -158.161 220.129 -1.19196e+06 223.176 -1.19054e+06
22433100 217.941 -628282 38385.4 -103.618 33.4149 219.879 -1.19198e+06 219.164 -1.19049e+06
22433200 217.877 -628323 38374.1 -134.05 -199.372 219.449 -1.19196e+06 223.461 -1.19049e+06
22433300 219.074 -628539 38585 -37.1317 18.9181 218.261 -1.19192e+06 219.045 -1.19049e+06
22433400 218.847 -628508 38545.2 -62.0109 -248.881 222.465 -1.19196e+06 220.261 -1.1905e+06
22433500 219.516 -628555 38663.3 63.7171 -2.11745 223.254 -1.19196e+06 217.697 -1.19054e+06
22433600 219.422 -628562 38646.4 -124 -17.547 221.216 -1.19196e+06 217.59 -1.19049e+06
22433700 219.342 -628574 38632.2 -72.5223 -154.755 221.202 -1.19196e+06 219.203 -1.19046e+06
22433800 219.355 -628586 38634.3 130.275 38.1528 217.596 -1.1919e+06 223.685 -1.19052e+06
22433900 218.904 -628474 38555.5 99.3846 203.021 219.333 -1.19193e+06 220.21 -1.19051e+06
22434000 219.445 -628625 38650.2 -164.859 -53.8927 222.7 -1.19193e+06 221.166 -1.19049e+06
22434100 219.123 -628534 38593.6 156.054 -89.3696 220.499 -1.19195e+06 218.467 -1.19047e+06
22434200 219.197 -628526 38606.8 -66.5304 -34.4768 221.061 -1.19196e+06 220.225 -1.1905e+06
22434300 220.382 -628739 38815.6 -22.9475 -109.362 219.347 -1.19195e+06 221.219 -1.1905e+06
22434400 219.315 -628592 38627 58.2846 174.014 221.042 -1.19195e+06 219.239 -1.19047e+06
22434500 219.2 -628525 38606.7 106.941 34.2084 217.343 -1.19194e+06 224.993 -1.19055e+06
22434600 219.623 -628657 38681.6 91.305 -70.8301 221.173 -1.19193e+06 220.925 -1.19051e+06
22434700 218.84 -628520 38543.5 67.3262 23.8405 218.655 -1.19192e+06 220.577 -1.19051e+06
22434800 218.84 -628557 38543.7 94.0789 -11.3899 220.956 -1.19193e+06 218.573 -1.19047e+06
22434900 219.22 -628574 38610.9 16.8702 -29.0824 220.338 -1.19193e+06 216.457 -1.19051e+06
22435000 219.603 -628654 38678.2 198.263 22.288 218.752 -1.19191e+06 220.993 -1.19054e+06
22435100 219.681 -628640 38691.5 -20.9587 108.491 220.712 -1.19193e+06 222.471 -1.19057e+06
22435200 218.54 -628492 38491.2 -148.327 136.663 218.787 -1.19189e+06 217.481 -1.19051e+06
22435300 218.82 -628537 38540.5 241.11 -24.0601 220.153 -1.19192e+06 219.146 -1.1905e+06
22435400 219.41 -628584 38643.9 -39.5941 -176.356 219.448 -1.19195e+06 221.985 -1.19055e+06
22435500 218.54 -628443 38490.9 -53.6651 65.4486 222.089 -1.19195e+06 222.102 -1.19054e+06
22435600 218.101 -628303 38413.5 5.85304 65.5205 213.351 -1.19192e+06 219.64 -1.19052e+06
22435700 218.508 -628374 38485.2 31.114 39.4949 217.964 -1.19193e+06 223.501 -1.19057e+06
22435800 218.653 -628409 38510.4 83.9637 -27.2316 219.623 -1.19196e+06 218.642 -1.19049e+06
22435900 218.704 -628379 38519.6 -12.1609 -30.1819 217.441 -1.19193e+06 220.677 -1.19054e+06
22436000 219.888 -628593 38728.2 -46.324 -51.5818 217.745 -1.19193e+06 216.224 -1.19048e+06
22436100 219.31 -628496 38626.2 -53.7864 103.675 220.829 -1.19195e+06 217.896 -1.1905e+06
22436200 218.899 -628457 38553.8 31.3923 38.2384 224.615 -1.19196e+06 219.582 -1.1905e+06
22436300 220.127 -628655 38769.9 21.0716 -100.208 216.75 -1.19189e+06 219.964 -1.19052e+06
22436400 218.831 -628408 38541.6 -14.6813 -42.1927 220.339 -1.19195e+06 221.684 -1.19053e+06
22436500 219.946 -628623 38738.6 -147.484 101.983 219.578 -1.19196e+06 222.274 -1.19051e+06
22436600 219.561 -628584 38670.9 -93.7845 -40.6802 222.57 -1.19197e+06 221.41 -1.1905e+06
22436700 219.097 -628500 38589.3 157.796 -276.414 218.895 -1.19192e+06 224.726 -1.19055e+06
22436800 218.743 -628427 38526.2 75.2209 222.238 217.965 -1.19195e+06 221.061 -1.1905e+06
22436900 218.43 -628367 38471.2 71.4121 -195.409 221.832 -1.19196e+06 218.233 -1.1905e+06
22437000 219.562 -628556 38670.4 -73.4744 -3.93127 222.453 -1.19198e+06 223.514 -1.19055e+06
22437100 218.157 -628331 38422.9 79.4284 151.297 217.058 -1.19191e+06 220.316 -1.19053e+06
22437200 219.767 -628578 38706.7 0.15943 -32.7483 221.329 -1.19201e+06 216.646 -1.19048e+06
22437300 218.21 -628373 38432.2 247.282 -53.7961 221.695 -1.19194e+06 222.444 -1.19054e+06
22437400 218.89 -628473 38551.9 59.2424 -186.101 220.362 -1.19194e+06 217.688 -1.1905e+06
22437500 218.941 -628488 38561 -63.7866 56.9287 218.559 -1.19192e+06 222.455 -1.19054e+06
22437600 219.222 -628510 38610.4 -47.9546 137.764 224.041 -1.19199e+06 216.41 -1.19049e+06
22437700 218.796 -628439 38535.4 -47.9998 -45.5076 220.997 -1.19195e+06 221.018 -1.19053e+06
22437800 219.288 -628498 38622.1 177.703 -2.5895 218.846 -1.19195e+06 217.799 -1.19052e+06
22437900 219.067 -628426 38583.1 31.0227 -117.752 217.007 -1.19195e+06 220.696 -1.19054e+06
22438000 218.293 -628314 38446.7 -68.113 2.30746 216.499 -1.19191e+06 220.134 -1.19053e+06
22438100 218.637 -628408 38507.4 120.574 -13.8847 219.614 -1.19192e+06 220.442 -1.19052e+06
22438200 219.063 -628489 38582.5 36.4467 80.5175 219.655 -1.19193e+06 218.674 -1.1905e+06
22438300 219.413 -628560 38644.2 26.6053 -131.206 220.479 -1.19193e+06 223.643 -1.19054e+06
22438400 219.043 -628431 38578.8 28.8 -29.2762 220.39 -1.19197e+06 219.597 -1.19053e+06
22438500 218.158 -628249 38423 -21.9363 -79.6977 217.378 -1.19196e+06 222.591 -1.19055e+06
22438600 219.158 -628418 38599.1 8.06196 -94.5651 218.829 -1.19195e+06 220.776 -1.19055e+06
22438700 218.556 -628292 38493.2 -67.7435 38.2909 217.844 -1.19193e+06 215.587 -1.19051e+06
22438800 218.874 -628380 38549.1 -53.472 22.0954 221.275 -1.19195e+06 218.796 -1.19052e+06
22438900 218.026 -628220 38399.9 -0.847806 -60.5681 218.46 -1.19193e+06 221.488 -1.19053e+06
22439000 217.976 -628284 38391 20.3669 -133.302 221.179 -1.19192e+06 219.78 -1.19049e+06
22439100 218.555 -628332 38492.9 151.705 -245.885 219.656 -1.19191e+06 218.733 -1.19053e+06
22439200 218.441 -628274 38472.9 99.4753 -151.769 218.715 -1.19195e+06 218.39 -1.19053e+06
22439300 219.219 -628431 38609.9 -17.6733 -11.5732 222.493 -1.19199e+06 216.55 -1.19049e+06
22439400 219.401 -628469 38642.1 98.4618 -143.347 218.596 -1.19193e+06 221.166 -1.19055e+06
22439500 219.545 -628449 38667.3 -161.621 -162.12 217.761 -1.19193e+06 221.968 -1.19057e+06
22439600 218.639 -628345 38507.7 -12.4185 -18.2991 219.565 -1.19192e+06 220.87 -1.19052e+06
22439700 218.019 -628230 38398.7 53.5995 -237.788 220.68 -1.19193e+06 219.132 -1.19051e+06
22439800 218.99 -628383 38569.5 82.6813 -140.872 220.948 -1.19193e+06 223.079 -1.19056e+06
22439900 218.976 -628429 38567.3 -177.908 59.9089 220.566 -1.19192e+06 220.57 -1.1905e+06
22440000 219.136 -628464 38595.4 109.908 20.3315 219.089 -1.19191e+06 218.353 -1.19049e+06
22440100 218.448 -628315 38474.2 79.3027 -36.0674 221.431 -1.19194e+06 219.841 -1.19053e+06
22440200 219.289 -628458 38622.2 -14.6109 -143.121 221.466 -1.19196e+06 218.513 -1.1905e+06
22440300 217.893 -628169 38376.6 -148.349 -83.7874 218.047 -1.19196e+06 221.975 -1.19053e+06
22440400 219.189 -628433 38604.9 39.4021 -110.291 220.552 -1.19195e+06 220.955 -1.19052e+06
22440500 218.705 -628319 38519.8 115.574 -165.461 220.816 -1.19197e+06 222.112 -1.19054e+06
22440600 218.637 -628288 38507.8 30.8105 45.5415 215.774 -1.19192e+06 221.035 -1.19054e+06
22440700 219.088 -628429 38587.4 51.1133 -54.935 220.219 -1.19194e+06 221.144 -1.1905e+06
22440800 219.867 -628584 38724.6 -127.904 -227.774 222.68 -1.19192e+06 217.185 -1.1905e+06
22440900 220.445 -628679 38826 76.5248 29.0073 220.494 -1.19194e+06 216.454 -1.19047e+06
22441000 219.896 -628608 38729.3 -109.823 100.728 221.62 -1.19195e+06 227.256 -1.19056e+06
22441100 219.922 -628643 38733.6 -43.7822 104.198 218.638 -1.19192e+06 221.065 -1.19049e+06
22441200 220.365 -628670 38811.8 -90.4247 58.2466 215.41 -1.19191e+06 216.064 -1.19048e+06
22441300 219.5 -628483 38659.5 -51.9902 -71.0231 220.707 -1.19195e+06 219.81 -1.19054e+06
22441400 219.121 -628433 38593.2 44.5457 -206.591 217.801 -1.19193e+06 215.18 -1.19047e+06
22441500 219.165 -628428 38600.9 259.472 -125.975 223.389 -1.19197e+06 223.517 -1.19057e+06
22441600 218.211 -628227 38432.8 42.7293 -55.792 219.542 -1.19196e+06 222.556 -1.19057e+06
22441700 218.657 -628305 38511.2 51.1068 -42.0282 221.704 -1.19198e+06 214.843 -1.1905e+06
22441800 220.054 -628574 38757.5 -75.6269 -40.3787 219.799 -1.19192e+06 216.396 -1.19053e+06
22441900 221.198 -628806 38958.6 -29.9469 -51.6616 219.87 -1.19193e+06 220.781 -1.19052e+06
22442000 218.629 -628335 38506.1 -7.15401 -45.1637 222.51 -1.19196e+06 217.203 -1.1905e+06
22442100 218.958 -628346 38563.9 -45.4241 48.8917 218.94 -1.19195e+06 215.937 -1.1905e+06
22442200 217.737 -628161 38348.8 -95.4358 -223.918 227.203 -1.19199e+06 218.826 -1.19051e+06
22442300 218.389 -628305 38463.8 -17.9012 108.631 222.216 -1.19193e+06 220.086 -1.19051e+06
22442400 217.021 -628054 38222.8 91.2105 -92.44 221.187 -1.19194e+06 223.297 -1.19053e+06
22442500 219.35 -628459 38633 75.75 96.811 220.591 -1.19194e+06 221.237 -1.19052e+06
22442600 218.857 -628322 38546.9 -52.1511 -93.2808 221.065 -1.19196e+06 220.192 -1.19055e+06
22442700 219.119 -628368 38592.9 34.8857 -176.301 218.405 -1.19193e+06 221.325 -1.19055e+06
22442800 218.182 -628166 38427.7 -103.5 -28.4567 220.427 -1.19194e+06 217.34 -1.19055e+06
22442900 218.027 -628183 38400.3 138.274 13.8003 219.151 -1.19191e+06 220.64 -1.19054e+06
22443000 219.837 -628455 38718.7 33.145 -57.3184 217.535 -1.19194e+06 221.546 -1.19055e+06
22443100 218.795 -628334 38535.1 -1.19969 -125.646 217.674 -1.19192e+06 221.102 -1.19051e+06
22443200 218.904 -628352 38554.3 172.522 -77.5806 222.39 -1.19196e+06 223.192 -1.19054e+06
22443300 218.89 -628383 38552 -1.84482 -134.13 222.301 -1.19195e+06 213.401 -1.19044e+06
22443400 218.866 -628366 38547.8 59.5728 -12.9001 223.406 -1.19195e+06 220.763 -1.19053e+06
22443500 219.601 -628491 38677.7 -56.4224 -1.28637 226.307 -1.19196e+06 221.147 -1.19056e+06
22443600 219.737 -628547 38701.7 48.3211 41.9867 219.771 -1.19191e+06 219.426 -1.19051e+06
22443700 219.217 -628447 38610.4 94.5729 118.467 220.436 -1.19192e+06 219.538 -1.19052e+06
22443800 218.271 -628241 38444.2 17.7881 -52.5654 220.234 -1.19195e+06 219.037 -1.19053e+06
22443900 219.016 -628385 38575.7 -81.9666 9.36337 219.46 -1.19197e+06 222.233 -1.19053e+06
22444000 219.087 -628391 38587.9 6.07175 -34.5947 222.039 -1.19197e+06 216.308 -1.1905e+06
22444100 218.844 -628364 38544.7 117.222 228.453 218.025 -1.19191e+06 217.53 -1.19052e+06
22444200 219.551 -628518 38669 90.9545 56.6714 220.735 -1.19191e+06 215.319 -1.1905e+06
22444300 219.148 -628478 38597.5 115.907 185.409 224.553 -1.19195e+06 218.791 -1.1905e+06
22444400 220.037 -628581 38754 166.828 64.3885 220.134 -1.19193e+06 222.462 -1.19055e+06
22444500 217.769 -628218 38354.6 -3.60075 -137.475 223.108 -1.19195e+06 221.867 -1.19053e+06
22444600 219.594 -628530 38676.1 -15.043 -91.6828 220.832 -1.19193e+06 219.971 -1.19052e+06
22444700 218.887 -628377 38551.4 5.7848 -18.4673 219.352 -1.19193e+06 216.241 -1.1905e+06
22444800 219.061 -628462 38582 215.385 207.034 221.904 -1.19195e+06 217.076 -1.19045e+06
22444900 218.725 -628357 38522.9 -12.9912 91.4661 223.286 -1.19195e+06 220.203 -1.19054e+06
22445000 218.219 -628229 38433.7 4.22325 173.646 221.704 -1.19195e+06 220.199 -1.19054e+06
22445100 219.558 -628452 38669.9 -124.522 40.5512 223.329 -1.19195e+06 215.846 -1.19053e+06
22445200 219.702 -628468 38695.5 181.764 10.2561 222.36 -1.19196e+06 216.577 -1.19051e+06
22445300 219.338 -628447 38631.3 11.0778 -47.8076 221.985 -1.19195e+06 219.678 -1.19051e+06
22445400 219.236 -628464 38613.3 -0.235986 -3.67042 220.932 -1.19193e+06 220.796 -1.1905e+06
22445500 219.49 -628551 38658 229.76 -83.8272 218.3 -1.19186e+06 218.796 -1.1905e+06
22445600 219.503 -628516 38660.3 44.4396 150.653 221.961 -1.19195e+06 221.995 -1.19052e+06
22445700 219.802 -628537 38713.4 1.21591 -7.75057 221.413 -1.19195e+06 220.769 -1.19054e+06
22445800 219.562 -628479 38671 -213.571 29.166 216.276 -1.1919e+06 223.454 -1.19057e+06
22445900 219.26 -628418 38617.6 104.695 7.63937 220.887 -1.19195e+06 219.498 -1.19053e+06
22446000 219.669 -628491 38689.8 -45.6227 -78.072 218.893 -1.19195e+06 223.339 -1.19054e+06
22446100 218.939 -628376 38560.8 91.0623 -37.5849 222.329 -1.19197e+06 221.868 -1.19054e+06
22446200 219.507 -628519 38661.1 11.6812 38.0905 217.424 -1.19191e+06 216.864 -1.19047e+06
22446300 218.821 -628402 38539.9 68.569 0.898378 221.439 -1.19193e+06 217.311 -1.19049e+06
22446400 218.987 -628436 38568.9 216.223 -215.603 220.444 -1.19191e+06 221.892 -1.19055e+06
22446500 218.598 -628329 38500.5 114.339 57.9178 223.104 -1.19196e+06 217.734 -1.19053e+06
22446600 219.103 -628399 38589.6 12.8342 -190.675 218.079 -1.19194e+06 222.053 -1.19056e+06
22446700 218.804 -628373 38536.8 169.366 -14.1417 217.006 -1.19191e+06 220.615 -1.19053e+06
22446800 218.212 -628307 38432.6 -33.4063 -93.4468 219.636 -1.19191e+06 222.142 -1.19053e+06
22446900 218.838 -628417 38543.1 216.457 57.6784 222.057 -1.19194e+06 223.261 -1.19055e+06
22447000 219.04 -628445 38578.7 96.8614 86.6133 219.026 -1.19193e+06 221.686 -1.19053e+06
22447100 218.548 -628378 38492.5 -27.2493 -177.572 219.175 -1.19194e+06 224.447 -1.19054e+06
22447200 219.393 -628484 38641.2 188.356 79.2599 222.806 -1.19199e+06 222.887 -1.19055e+06
22447300 218.925 -628423 38558.3 -56.931 -271.364 222.288 -1.19196e+06 218.076 -1.19051e+06
22447400 218.394 -628393 38464.5 3.6862 57.4511 222.487 -1.19193e+06 222.056 -1.19052e+06
22447500 218.74 -628423 38525.4 -181.33 -179.881 224.378 -1.19199e+06 219.049 -1.19049e+06
22447600 219.347 -628550 38632.5 54.1886 -170.874 217.95 -1.19191e+06 218.417 -1.1905e+06
22447700 219.919 -628634 38733.4 -137.672 -8.61443 222.586 -1.19197e+06 220.234 -1.19052e+06
22447800 219.351 -628518 38633.2 -61.1616 -127.606 217.514 -1.19195e+06 225.226 -1.19056e+06
22447900 218.616 -628420 38503.7 249.658 -93.9376 220.557 -1.19194e+06 221.698 -1.19054e+06
22448000 220.121 -628712 38769 -18.3558 -28.35 222 -1.19194e+06 217.535 -1.19049e+06
22448100 219.89 -628649 38728.1 35.1379 -180.09 220.3 -1.19194e+06 217.767 -1.19051e+06
22448200 219.32 -628537 38627.9 -146.176 115.812 219.027 -1.19193e+06 218.379 -1.19052e+06
22448300 218.695 -628400 38517.8 57.3772 18.8206 221.674 -1.19196e+06 213.757 -1.19049e+06
22448400 219.162 -628516 38600.1 71.1429 55.6376 225.2 -1.19197e+06 220.14 -1.19052e+06
22448500 218.276 -628263 38443.9 73.8562 68.786 220.003 -1.19196e+06 217.099 -1.19054e+06
22448600 218.427 -628324 38470.7 -23.7487 84.3016 219.389 -1.19196e+06 214.992 -1.19047e+06
22448700 218.11 -628261 38415 124.209 -62.4842 218.721 -1.19193e+06 218.801 -1.19052e+06
22448800 217.784 -628219 38357.1 70.0322 -81.4002 221.225 -1.19195e+06 221.77 -1.19054e+06
22448900 218.736 -628347 38525.5 -14.9105 125.765 222.226 -1.19197e+06 222.502 -1.19057e+06
22449000 218.986 -628407 38569 86.1519 42.4255 220.103 -1.19193e+06 222.784 -1.19057e+06
22449100 217.622 -628156 38328.6 103.28 49.4097 217.782 -1.19192e+06 216.912 -1.19052e+06
22449200 218.229 -628260 38435.5 -107.859 -45.2193 222.2 -1.19195e+06 220.902 -1.19055e+06
22449300 217.889 -628241 38375.5 0.185277 -56.5542 220.259 -1.19194e+06 221.428 -1.19053e+06
22449400 219.114 -628465 38591.4 116.671 6.7361 220.231 -1.19195e+06 221.685 -1.19051e+06
22449500 218.416 -628365 38468.3 75.4406 -95.3886 220.104 -1.19192e+06 224.493 -1.19054e+06
