LAMMPS data file

78447	atoms

3	atom types

0	86.24	xlo xhi
0	86.24	ylo yhi
-100	370	zlo zhi

Masses

1   18.015
2   195.084
3   195.084

Atoms

480	480	1	0	3	18.4148	240.56
481	481	1	0	3	18.4148	243.731
482	482	1	0	3	18.4148	246.902
483	483	1	0	3	18.4148	250.072
484	484	1	0	3	18.4148	253.243
485	485	1	0	3	18.4148	256.414
486	486	1	0	3	18.4148	259.585
487	487	1	0	3	18.4148	262.755
488	488	1	0	3	18.4148	265.926
489	489	1	0	3	18.4148	269.097
490	490	1	0	3	18.4148	272.267
491	491	1	0	3	18.4148	275.438
492	492	1	0	3	18.4148	278.609
493	493	1	0	3	21.4978	21.7797
494	494	1	0	3	21.4978	24.9504
495	495	1	0	3	21.4978	28.1211
496	496	1	0	3	21.4978	31.2919
497	497	1	0	3	21.4978	34.4626
498	498	1	0	3	21.4978	37.6333
499	499	1	0	3	21.4978	40.8041
500	500	1	0	3	21.4978	43.9748
501	501	1	0	3	21.4978	47.1455
502	502	1	0	3	21.4978	50.3163
503	503	1	0	3	21.4978	53.487
504	504	1	0	3	21.4978	56.6577
505	505	1	0	3	21.4978	59.8285
506	506	1	0	3	21.4978	62.9992
507	507	1	0	3	21.4978	66.1699
508	508	1	0	3	21.4978	69.3407
509	509	1	0	3	21.4978	72.5114
510	510	1	0	3	21.4978	75.6821
511	511	1	0	3	21.4978	78.8528
512	512	1	0	3	21.4978	82.0236
513	513	1	0	3	21.4978	85.1943
514	514	1	0	3	21.4978	88.365
515	515	1	0	3	21.4978	91.5358
516	516	1	0	3	21.4978	94.7065
517	517	1	0	3	21.4978	97.8772
518	518	1	0	3	21.4978	101.048
519	519	1	0	3	21.4978	104.219
520	520	1	0	3	21.4978	107.389
521	521	1	0	3	21.4978	110.56
522	522	1	0	3	21.4978	113.731
523	523	1	0	3	21.4978	116.902
524	524	1	0	3	21.4978	120.072
525	525	1	0	3	21.4978	123.243
526	526	1	0	3	21.4978	126.414
527	527	1	0	3	21.4978	129.585
528	528	1	0	3	21.4978	132.755
529	529	1	0	3	21.4978	135.926
530	530	1	0	3	21.4978	139.097
531	531	1	0	3	21.4978	142.267
532	532	1	0	3	21.4978	145.438
533	533	1	0	3	21.4978	148.609
534	534	1	0	3	21.4978	151.78
535	535	1	0	3	21.4978	154.95
536	536	1	0	3	21.4978	158.121
537	537	1	0	3	21.4978	161.292
538	538	1	0	3	21.4978	164.463
539	539	1	0	3	21.4978	167.633
540	540	1	0	3	21.4978	170.804
541	541	1	0	3	21.4978	173.975
542	542	1	0	3	21.4978	177.146
543	543	1	0	3	21.4978	180.316
544	544	1	0	3	21.4978	183.487
545	545	1	0	3	21.4978	186.658
546	546	1	0	3	21.4978	189.828
547	547	1	0	3	21.4978	192.999
548	548	1	0	3	21.4978	196.17
549	549	1	0	3	21.4978	199.341
550	550	1	0	3	21.4978	202.511
551	551	1	0	3	21.4978	205.682
552	552	1	0	3	21.4978	208.853
553	553	1	0	3	21.4978	212.024
554	554	1	0	3	21.4978	215.194
555	555	1	0	3	21.4978	218.365
556	556	1	0	3	21.4978	221.536
557	557	1	0	3	21.4978	224.707
558	558	1	0	3	21.4978	227.877
559	559	1	0	3	21.4978	231.048
560	560	1	0	3	21.4978	234.219
561	561	1	0	3	21.4978	237.389
562	562	1	0	3	21.4978	240.56
563	563	1	0	3	21.4978	243.731
564	564	1	0	3	21.4978	246.902
565	565	1	0	3	21.4978	250.072
566	566	1	0	3	21.4978	253.243
567	567	1	0	3	21.4978	256.414
568	568	1	0	3	21.4978	259.585
569	569	1	0	3	21.4978	262.755
570	570	1	0	3	21.4978	265.926
571	571	1	0	3	21.4978	269.097
572	572	1	0	3	21.4978	272.267
573	573	1	0	3	21.4978	275.438
574	574	1	0	3	21.4978	278.609
575	575	1	0	3	24.5807	21.7797
576	576	1	0	3	24.5807	24.9504
577	577	1	0	3	24.5807	28.1211
578	578	1	0	3	24.5807	31.2919
579	579	1	0	3	24.5807	34.4626
580	580	1	0	3	24.5807	37.6333
581	581	1	0	3	24.5807	40.8041
582	582	1	0	3	24.5807	43.9748
583	583	1	0	3	24.5807	47.1455
584	584	1	0	3	24.5807	50.3163
585	585	1	0	3	24.5807	53.487
586	586	1	0	3	24.5807	56.6577
587	587	1	0	3	24.5807	59.8285
588	588	1	0	3	24.5807	62.9992
589	589	1	0	3	24.5807	66.1699
590	590	1	0	3	24.5807	69.3407
591	591	1	0	3	24.5807	72.5114
592	592	1	0	3	24.5807	75.6821
593	593	1	0	3	24.5807	78.8528
594	594	1	0	3	24.5807	82.0236
595	595	1	0	3	24.5807	85.1943
596	596	1	0	3	24.5807	88.365
597	597	1	0	3	24.5807	91.5358
598	598	1	0	3	24.5807	94.7065
599	599	1	0	3	24.5807	97.8772
600	600	1	0	3	24.5807	101.048
601	601	1	0	3	24.5807	104.219
602	602	1	0	3	24.5807	107.389
603	603	1	0	3	24.5807	110.56
604	604	1	0	3	24.5807	113.731
605	605	1	0	3	24.5807	116.902
606	606	1	0	3	24.5807	120.072
607	607	1	0	3	24.5807	123.243
608	608	1	0	3	24.5807	126.414
609	609	1	0	3	24.5807	129.585
610	610	1	0	3	24.5807	132.755
611	611	1	0	3	24.5807	135.926
612	612	1	0	3	24.5807	139.097
613	613	1	0	3	24.5807	142.267
614	614	1	0	3	24.5807	145.438
615	615	1	0	3	24.5807	148.609
616	616	1	0	3	24.5807	151.78
617	617	1	0	3	24.5807	154.95
618	618	1	0	3	24.5807	158.121
619	619	1	0	3	24.5807	161.292
620	620	1	0	3	24.5807	164.463
621	621	1	0	3	24.5807	167.633
622	622	1	0	3	24.5807	170.804
623	623	1	0	3	24.5807	173.975
624	624	1	0	3	24.5807	177.146
625	625	1	0	3	24.5807	180.316
626	626	1	0	3	24.5807	183.487
627	627	1	0	3	24.5807	186.658
628	628	1	0	3	24.5807	189.828
629	629	1	0	3	24.5807	192.999
630	630	1	0	3	24.5807	196.17
631	631	1	0	3	24.5807	199.341
632	632	1	0	3	24.5807	202.511
633	633	1	0	3	24.5807	205.682
634	634	1	0	3	24.5807	208.853
635	635	1	0	3	24.5807	212.024
636	636	1	0	3	24.5807	215.194
637	637	1	0	3	24.5807	218.365
638	638	1	0	3	24.5807	221.536
639	639	1	0	3	24.5807	224.707
640	640	1	0	3	24.5807	227.877
641	641	1	0	3	24.5807	231.048
642	642	1	0	3	24.5807	234.219
643	643	1	0	3	24.5807	237.389
644	644	1	0	3	24.5807	240.56
645	645	1	0	3	24.5807	243.731
646	646	1	0	3	24.5807	246.902
647	647	1	0	3	24.5807	250.072
648	648	1	0	3	24.5807	253.243
649	649	1	0	3	24.5807	256.414
650	650	1	0	3	24.5807	259.585
651	651	1	0	3	24.5807	262.755
652	652	1	0	3	24.5807	265.926
653	653	1	0	3	24.5807	269.097
654	654	1	0	3	24.5807	272.267
655	655	1	0	3	24.5807	275.438
656	656	1	0	3	24.5807	278.609
657	657	1	0	3	27.6637	21.7797
658	658	1	0	3	27.6637	24.9504
659	659	1	0	3	27.6637	28.1211
660	660	1	0	3	27.6637	31.2919
661	661	1	0	3	27.6637	34.4626
