25.7445	0.000956099	5.62768	233.545	
25.8444	0.0041431	-0.219333	213.449	
25.9444	0.0137041	-10.4631	279.421	
26.0444	0.0544977	-4.90723	243.642	
26.1443	0.181978	25.7017	235.406	
26.2443	0.480599	90.7709	235.554	
26.3443	1.09951	231.019	235.703	
26.4443	1.96542	37.9249	238.29	
26.5442	2.75771	-252.239	240.076	
26.6442	3.17648	-381.051	235.531	
26.7442	3.02032	-254.967	238.778	
26.8442	2.29559	236.703	238.318	
26.9441	1.4606	64.551	235.448	
27.0441	0.932834	146.909	237.328	
27.1441	0.83818	92.0733	234.762	
27.244	1.24261	-149.087	237.034	
27.344	1.95267	-116.182	237.076	
27.444	2.77524	-34.9051	240.822	
27.544	3.28611	10.4392	235.27	
27.6439	2.97889	108.336	233.273	
27.7439	2.24906	310.119	238.247	
27.8439	1.3736	-137.993	239.238	
27.9439	0.658115	-14.5003	240.516	
28.0438	0.264202	170.215	250.815	
28.1438	0.0793562	33.2644	221.801	
28.2438	0.0216716	-20.2857	249.9	
28.3438	0.0044618	6.85787	214.243	
28.4437	0.0006374	-3.60991	341.353	
28.5437	0	0	nan	
28.6437	0	0	nan	
28.7436	0	0	nan	
28.8436	0	0	nan	
28.9436	0	0	nan	
29.0436	0	0	nan	
29.1435	0	0	nan	
29.2435	0	0	nan	
29.3435	0.0006374	-0.20221	178.304	
29.4435	0.0019122	0.397231	430.112	
29.5434	0.0140228	-22.0708	187.206	
29.6434	0.0522668	-11.846	215.457	
29.7434	0.183252	63.4944	225.83	
29.8434	0.511513	-168.775	236.571	
29.9433	1.08613	-34.6263	234.596	
30.0433	1.96032	-264.473	236.675	
30.1433	2.74146	-530.325	236.319	
30.2432	3.24946	-265.461	238.108	
30.3432	3.00948	99.7504	235.67	
30.4432	2.28763	2.93174	241.291	
30.5432	1.46825	-29.9056	238.656	
30.6431	0.889172	-31.1648	238.407	
30.7431	0.835312	160.021	237.086	
30.8431	1.23432	345.574	230.248	
30.9431	1.95044	302.967	230.671	
31.043	2.82241	72.5516	237.313	
31.143	3.26221	45.8923	235.499	
31.243	3.01044	-69.5155	237.773	
31.343	2.26086	264.846	234.706	
31.4429	1.3328	81.434	234.086	
31.5429	0.643136	146.881	236.311	
31.6429	0.25974	-4.98213	236.95	
31.7428	0.0780814	-11.3611	235.02	
31.8428	0.0181659	-0.00257106	269.505	
31.9428	0.0050992	6.88733	167.537	
32.0428	0.0003187	-3.16084	158.612	
32.1427	0	0	nan	
32.2427	0	0	nan	
32.3427	0.0003187	2.25273	239.172	
32.4427	0	0	nan	
32.5426	0	0	nan	
32.6426	0	0	nan	
32.7426	0	0	nan	
32.8426	0.0003187	5.45864	499.596	
32.9425	0	0	nan	
33.0425	0.0015935	3.44765	484.153	
33.1425	0.0114732	-24.3501	238.084	
33.2424	0.0544977	3.11708	242.371	
33.3424	0.176878	-23.7681	235.419	
33.4424	0.532229	-75.5617	236.538	
33.5424	1.10908	214.733	238.772	
33.6423	1.97753	-218.667	241.439	
33.7423	2.86065	19.8575	237.067	
33.8423	3.17489	-67.65	238.258	
33.9423	2.95562	101.982	237.269	
34.0422	2.28571	533.731	234.591	
34.1422	1.43989	49.6092	239.746	
34.2422	0.899689	-103.711	233.439	
34.3422	0.837862	-9.10276	238.105	
34.4421	1.25823	30.1092	241.438	
34.5421	1.98199	181.897	233.538	
34.6421	2.81635	59.8713	236.69	
34.742	3.23321	-365.995	240.588	
34.842	3.04996	-672.623	236.323	
34.942	2.1764	155.702	231.395	
35.042	1.33567	-6.69283	246.64	
35.1419	0.625926	-54.8994	240.521	
35.2419	0.26707	25.4098	231.316	
35.3419	0.0819058	57.4611	230.826	
35.4419	0.0197594	10.8383	176.192	
35.5418	0.003187	-0.812636	208.065	
35.6418	0.0015935	-6.76181	187.145	
35.7418	0	0	nan	
35.8417	0	0	nan	
35.9417	0	0	nan	
36.0417	0	0	nan	
36.1417	0	0	nan	
36.2416	0	0	nan	
36.3416	0	0	nan	
